dot-cache	sequence/jonoja-01-zani191	syntax	5	@newpage
dot-cache	sequence/joroli-85-vace726	syntax	2	newpage
dot-cache	sequence/jotase-88-kiki473	syntax	0	!pragma teoz true
dot-cache	sequence/jotege-53-vira701	syntax	0	!pragma teoz true
dot-cache	sequence/jozete-34-kete358	syntax	3	newpage Second Page
dot-cache	sequence/jozomu-87-tajo507	syntax	1	=MyTitle
dot-cache	sequence/jugami-52-timi786	syntax	0	!pragma teoz true
dot-cache	sequence/jujigi-41-zodo151	syntax	3	scale 1.2
dot-cache	sequence/jujimu-79-mugu916	syntax	0	!pragma teoz true
dot-cache	sequence/junide-55-soka558	syntax	0	scale 70 width
dot-cache	sequence/juputo-08-febo295	syntax	0	scale max 60*20
dot-cache	sequence/kafupo-63-cula092	syntax	3	create b
dot-cache	sequence/kakune-11-vusu073	syntax	3	[<-o b : ""   [<-o""
dot-cache	sequence/kaporo-80-vace949	syntax	5	"Application thread" -> "DB connection": SQL query A
dot-cache	sequence/kapuva-33-nomi771	syntax	3	[o/- b : ""  [o/-""
dot-cache	sequence/karaki-85-ketu935	syntax	1	note left : foo
dot-cache	sequence/kejoke-76-curu931	syntax	0	!pragma teoz true
dot-cache	sequence/keloje-58-ladu877	syntax	0	!pragma teoz true
dot-cache	sequence/keluvo-88-kosi498	syntax	0	!pragma teoz true
dot-cache	sequence/kemira-27-jaxe643	syntax	0	hide @unlinked
dot-cache	sequence/kepuxa-88-juxu405	syntax	4	scale 100x30
dot-cache	sequence/kerezi-79-cepe665	syntax	4	create Dog
dot-cache	sequence/kevaru-04-faka914	syntax	1	Alice <- Alice : hello I have a lot to say so let me start... \nBla Bla Bla Bla
dot-cache	sequence/kevavu-57-kifi084	syntax	3	[x<->x b : ""[x<->x""
dot-cache	sequence/kibijo-61-vijo950	syntax	1	newpage
dot-cache	sequence/kibope-73-jezu646	syntax	0	!pragma teoz true
dot-cache	sequence/kikaso-48-karu319	syntax	1	note left
dot-cache	sequence/kikuba-19-varo358	syntax	0	!pragma teoz true
dot-cache	sequence/kiledu-77-reto787	syntax	0	!pragma teoz true
dot-cache	sequence/kilepu-67-seji640	syntax	5	create C
dot-cache	sequence/kitevo-12-guvo789	syntax	0	scale 2
dot-cache	sequence/kituzo-58-vari147	syntax	2	note right : %autonumber%
dot-cache	sequence/kivavu-72-goju233	syntax	3	[\\- b : ""  [\\-""
dot-cache	sequence/kixani-97-giji283	syntax	0	scale 1.5
dot-cache	sequence/kixebi-20-debo481	syntax	2	create B
dot-cache	sequence/kocuso-22-ciri203	syntax	4	note right: toto1
dot-cache	sequence/kodifo-43-teci570	syntax	0	set separator none
dot-cache	sequence/kofuti-29-goti188	syntax	0	scale 2
dot-cache	sequence/kogoce-55-goge576	syntax	0	!pragma teoz false
dot-cache	sequence/kojigi-18-jexu940	syntax	0	!pragma teoz true
dot-cache	sequence/koleji-09-doni016	syntax	9	end opt
dot-cache	sequence/komafa-88-zutu920	syntax	0	!pragma svgparser sax
dot-cache	sequence/koneju-77-vode355	syntax	0	!pragma teoz true
dot-cache	sequence/kopaxi-36-dedo317	syntax	3	[\-o b : ""   [\-o""
dot-cache	sequence/kotixe-11-cufa733	syntax	2	rnote left of actor: "field1 = valA"
dot-cache	sequence/kovito-91-jonu992	syntax	2	note left
dot-cache	sequence/kovoso-39-teve092	syntax	4	end group
dot-cache	sequence/kozova-44-lore387	syntax	0	!pragma teoz true
dot-cache	sequence/kubini-17-jemo957	syntax	0	!pragma showDeprecation true
dot-cache	sequence/kugati-67-nuzu852	syntax	3	[o<<- b : "" [o<<-""
dot-cache	sequence/kukeja-88-zida141	syntax	0	!pragma teoz true
dot-cache	sequence/kumogu-10-rigi101	syntax	0	!pragma teoz true
dot-cache	sequence/kuniko-53-rilu801	syntax	0	!pragma teoz true
dot-cache	sequence/kuzuco-40-xara309	syntax	0	!pragma teoz true
dot-cache	sequence/labima-56-kone976	syntax	2	newpage
dot-cache	sequence/labite-99-lufe939	syntax	0	!pragma svgparser sax
dot-cache	sequence/labudu-49-fove649	syntax	1	Alice ->o Bob : hello
dot-cache	sequence/lacoje-26-lubu678	syntax	0	!pragma teoz true
dot-cache	sequence/ladiro-50-gume805	syntax	3	Note
dot-cache	sequence/lafuzo-13-xura634	syntax	1	=MyTitle
dot-cache	sequence/lagexo-50-sibo018	syntax	7	Alice <-- Bob: response
dot-cache	sequence/lalite-31-joxu896	syntax	2	newpage
dot-cache	sequence/lavaba-76-lepi228	syntax	3	C ->x S : GET()
dot-cache	sequence/leceju-60-doxa170	syntax	0	!pragma teoz true
dot-cache	sequence/ledura-21-bavo866	syntax	46	end group
dot-cache	sequence/legeme-58-daxi851	syntax	0	!pragma teoz true
dot-cache	sequence/legole-00-givu934	syntax	0	-> Bob
dot-cache	sequence/lekari-63-rigu513	syntax	2	[<- Alice : dummy1 quite long
dot-cache	sequence/lekopo-04-sefo189	syntax	0	!pragma teoz true
dot-cache	sequence/letagi-90-kome968	syntax	3	A ->(60) B: text 10
dot-cache	sequence/lezonu-15-cege608	syntax	1	note right
dot-cache	sequence/licole-34-vejo527	syntax	3	+ XXX
dot-cache	sequence/liculu-86-goge853	syntax	3	-\ Bob
dot-cache	sequence/lidupe-72-cexa425	syntax	10	note right
dot-cache	sequence/lifene-24-xaca574	syntax	5	newpage
dot-cache	sequence/liguma-77-mume567	syntax	0	sprite $mySprite data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAAABHNCSVQICAgIfAhkiAAAAAlwSFlzAAAApgAAAKYB3X3/OAAAABl0RVh0U29mdHdhcmUAd3d3Lmlua3NjYXBlLm9yZ5vuPBoAAANCSURBVEiJtZZPbBtFFMZ/M7ubXdtdb1xSFyeilBapySVU8h8OoFaooFSqiihIVIpQBKci6KEg9Q6H9kovIHoCIVQJJCKE1ENFjnAgcaSGC6rEnxBwA04Tx43t2FnvDAfjkNibxgHxnWb2e/u992bee7tCa00YFsffekFY+nUzFtjW0LrvjRXrCDIAaPLlW0nHL0SsZtVoaF98mLrx3pdhOqLtYPHChahZcYYO7KvPFxvRl5XPp1sN3adWiD1ZAqD6XYK1b/dvE5IWryTt2udLFedwc1+9kLp+vbbpoDh+6TklxBeAi9TL0taeWpdmZzQDry0AcO+jQ12RyohqqoYoo8RDwJrU+qXkjWtfi8Xxt58BdQuwQs9qC/afLwCw8tnQbqYAPsgxE1S6F3EAIXux2oQFKm0ihMsOF71dHYx+f3NND68ghCu1YIoePPQN1pGRABkJ6Bus96CutRZMydTl+TvuiRW1m3n0eDl0vRPcEysqdXn+jsQPsrHMquGeXEaY4Yk4wxWcY5V/9scqOMOVUFthatyTy8QyqwZ+kDURKoMWxNKr2EeqVKcTNOajqKoBgOE28U4tdQl5p5bwCw7BWquaZSzAPlwjlithJtp3pTImSqQRrb2Z8PHGigD4RZuNX6JYj6wj7O4TFLbCO/Mn/m8R+h6rYSUb3ekokRY6f/YukArN979jcW+V/S8g0eT/N3VN3kTqWbQ428m9/8k0P/1aIhF36PccEl6EhOcAUCrXKZXXWS3XKd2vc/TRBG9O5ELC17MmWubD2nKhUKZa26Ba2+D3P+4/MNCFwg59oWVeYhkzgN/JDR8deKBoD7Y+ljEjGZ0sosXVTvbc6RHirr2reNy1OXd6pJsQ+gqjk8VWFYmHrwBzW/n+uMPFiRwHB2I7ih8ciHFxIkd/3Omk5tCDV1t+2nNu5sxxpDFNx+huNhVT3/zMDz8usXC3ddaHBj1GHj/As08fwTS7Kt1HBTmyN29vdwAw+/wbwLVOJ3uAD1wi/dUH7Qei66PfyuRj4Ik9is+hglfbkbfR3cnZm7chlUWLdwmprtCohX4HUtlOcQjLYCu+fzGJH2QRKvP3UNz8bWk1qMxjGTOMThZ3kvgLI5AzFfo379UAAAAASUVORK5CYII=
dot-cache	sequence/lilivo-81-jaja352	syntax	0	!pragma teoz true
dot-cache	sequence/liluca-64-muva178	syntax	0	autonumber 10 10 "<b>[000]"
dot-cache	sequence/limajo-73-kife020	syntax	1	note right : this is right of the user B
dot-cache	sequence/lipuci-81-vovi162	syntax	0	!pragma teoz true
dot-cache	sequence/lirasa-26-tazo607	syntax	4	Bob<-Alice : hello2
dot-cache	sequence/loguci-83-mobe896	syntax	1	…
dot-cache	sequence/lojore-28-mano308	syntax	2	note right
dot-cache	sequence/lokavu-60-peku948	syntax	0	!pragma teoz true
dot-cache	sequence/lokole-97-moji784	syntax	0	!pragma teoz true
dot-cache	sequence/lokonu-29-zafi019	syntax	0	!pragma svgparser sax
dot-cache	sequence/losefo-71-dovi176	syntax	2	ref over Alice, Dummy : [[http://www.google.com]] Foo2
dot-cache	sequence/loteba-26-konu854	syntax	0	!pragma teoz true
dot-cache	sequence/lozuru-10-poba814	syntax	3	[o\\- b : "" [o\\-""
dot-cache	sequence/ludize-84-fopa558	syntax	1	create Dog
dot-cache	sequence/lugika-07-rozo911	syntax	0	!pragma teoz true
dot-cache	sequence/lukivo-17-cose300	syntax	0	!pragma svgparser sax
dot-cache	sequence/lukomo-68-kuxo704	syntax	0	rotate
